timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2020-12-06T00:00:00.000Z";"2020-12-06T23:59:59.999Z";"2020-12-06T00:03:04.000Z";"2020-12-06T13:55:04.000Z";"2781";1.97865844;1.98389847;1.81585445;1.85424895;7167229.51;85784205.38624497;"2020-12-06T23:59:59.999Z"
"2020-12-05T00:00:00.000Z";"2020-12-05T23:59:59.999Z";"2020-12-05T23:57:04.000Z";"2020-12-05T00:08:04.000Z";"2781";1.85596843;1.98072151;1.82549378;1.9787738;7750781.04;91545972.56905606;"2020-12-05T23:59:59.999Z"
"2020-12-04T00:00:00.000Z";"2020-12-04T23:59:59.999Z";"2020-12-04T00:40:04.000Z";"2020-12-04T22:58:04.000Z";"2781";2.09860247;2.1120709;1.84734502;1.85595318;9019864.15;85864512.07327235;"2020-12-04T23:59:59.999Z"
"2020-12-03T00:00:00.000Z";"2020-12-03T23:59:59.999Z";"2020-12-03T11:37:04.000Z";"2020-12-03T01:58:04.000Z";"2781";2.11711685;2.22130954;2.08502961;2.10037052;18106121.72;97172886.1917887;"2020-12-03T23:59:59.999Z"
"2020-12-02T00:00:00.000Z";"2020-12-02T23:59:59.999Z";"2020-12-02T18:33:04.000Z";"2020-12-02T00:07:04.000Z";"2781";1.97726604;2.18743712;1.95669982;2.11540134;15849828.21;97869064.60978007;"2020-12-02T23:59:59.999Z"
"2020-12-01T00:00:00.000Z";"2020-12-01T23:59:59.999Z";"2020-12-01T08:02:04.000Z";"2020-12-01T13:15:05.000Z";"2781";1.96832128;2.13034079;1.93226448;1.97630826;12847022.38;91432079.46291865;"2020-12-01T23:59:59.999Z"
"2020-11-30T00:00:00.000Z";"2020-11-30T23:59:59.999Z";"2020-11-30T14:40:05.000Z";"2020-11-30T09:39:04.000Z";"2781";1.91514202;2.01359128;1.91193024;1.96689116;8716571.17;90995987.14086118;"2020-11-30T23:59:59.999Z"
"2020-11-29T00:00:00.000Z";"2020-11-29T23:59:59.999Z";"2020-11-29T09:59:04.000Z";"2020-11-29T02:03:04.000Z";"2781";1.8879127;1.94388507;1.85722661;1.9151547;6139511.35;88124520.17567424;"2020-11-29T23:59:59.999Z"
"2020-11-28T00:00:00.000Z";"2020-11-28T23:59:59.999Z";"2020-11-28T16:08:04.000Z";"2020-11-28T09:05:04.000Z";"2781";1.85982503;1.93971542;1.81071037;1.88893452;11661882.96;86918647.19802547;"2020-11-28T23:59:59.999Z"
"2020-11-27T00:00:00.000Z";"2020-11-27T23:59:59.999Z";"2020-11-27T04:21:04.000Z";"2020-11-27T16:03:04.000Z";"2781";1.90333468;1.97065316;1.78036344;1.85794881;13307808.37;85493469.70235132;"2020-11-27T23:59:59.999Z"
"2020-11-26T00:00:00.000Z";"2020-11-26T23:59:59.999Z";"2020-11-26T00:47:04.000Z";"2020-11-26T08:52:04.000Z";"2781";2.26653371;2.29170177;1.74149279;1.90303693;33038222.89;87568856.71760666;"2020-11-26T23:59:59.999Z"
"2020-11-25T00:00:00.000Z";"2020-11-25T23:59:59.999Z";"2020-11-25T17:23:04.000Z";"2020-11-25T03:58:04.000Z";"2781";2.26948514;2.47758651;2.18277698;2.27003407;24870950.93;104457114.39952429;"2020-11-25T23:59:59.999Z"
"2020-11-24T00:00:00.000Z";"2020-11-24T23:59:59.999Z";"2020-11-24T08:54:04.000Z";"2020-11-24T12:54:04.000Z";"2781";2.27724054;2.46638443;2.14379452;2.26796698;25036626.13;104362814.63683279;"2020-11-24T23:59:59.999Z"
"2020-11-23T00:00:00.000Z";"2020-11-23T23:59:59.999Z";"2020-11-23T11:07:04.000Z";"2020-11-23T01:07:04.000Z";"2781";2.14484476;2.3515985;2.12031471;2.27637688;15487339.48;104749492.89621204;"2020-11-23T23:59:59.999Z"
"2020-11-22T00:00:00.000Z";"2020-11-22T23:59:59.999Z";"2020-11-22T00:10:04.000Z";"2020-11-22T11:56:04.000Z";"2781";2.38220531;2.40382123;2.05393793;2.14484477;16416064.6;98697801.14056186;"2020-11-22T23:59:59.999Z"
"2020-11-21T00:00:00.000Z";"2020-11-21T23:59:59.999Z";"2020-11-21T18:41:04.000Z";"2020-11-21T04:14:04.000Z";"2781";2.09539164;2.49882755;2.04852394;2.38220531;20288343.22;109362384.71981557;"2020-11-21T23:59:59.999Z"
"2020-11-20T00:00:00.000Z";"2020-11-20T23:59:59.999Z";"2020-11-20T13:10:05.000Z";"2020-11-20T02:26:04.000Z";"2781";2.07676865;2.23039141;2.05697179;2.09539164;11113989.74;96196099.98011884;"2020-11-20T23:59:59.999Z"
"2020-11-19T00:00:00.000Z";"2020-11-19T23:59:59.999Z";"2020-11-19T13:23:04.000Z";"2020-11-19T09:56:04.000Z";"2781";2.11502868;2.17502241;2.01816579;2.07676865;10155987.37;95341921.8742907;"2020-11-19T23:59:59.999Z"
"2020-11-18T00:00:00.000Z";"2020-11-18T23:59:59.999Z";"2020-11-18T00:08:04.000Z";"2020-11-18T13:50:05.000Z";"2781";2.20218147;2.20592249;2.01269296;2.11502872;14629648.09;97099240.81477468;"2020-11-18T23:59:59.999Z"
"2020-11-17T00:00:00.000Z";"2020-11-17T23:59:59.999Z";"2020-11-17T04:49:04.000Z";"2020-11-17T17:05:05.000Z";"2781";2.28108028;2.31818626;2.13258981;2.20218147;17074174.96;101100127.91945642;"2020-11-17T23:59:59.999Z"
"2020-11-16T00:00:00.000Z";"2020-11-16T23:59:59.999Z";"2020-11-16T13:34:04.000Z";"2020-11-16T00:35:04.000Z";"2781";2.04323394;2.36021108;1.99485284;2.25535545;22156135.17;103541326.05497044;"2020-11-16T23:59:59.999Z"
"2020-11-15T00:00:00.000Z";"2020-11-15T23:59:59.999Z";"2020-11-15T16:08:04.000Z";"2020-11-15T00:04:04.000Z";"2781";1.91701557;2.20905889;1.91684762;2.04323394;18621333.34;93803903.71451163;"2020-11-15T23:59:59.999Z"
"2020-11-14T00:00:00.000Z";"2020-11-14T23:59:59.999Z";"2020-11-14T00:04:04.000Z";"2020-11-14T10:01:04.000Z";"2781";2.02079216;2.03349056;1.8752786;1.91701557;8134592.55;88007184.07888201;"2020-11-14T23:59:59.999Z"
"2020-11-13T00:00:00.000Z";"2020-11-13T23:59:59.999Z";"2020-11-13T15:04:04.000Z";"2020-11-13T00:00:05.000Z";"2781";1.89913758;2.06111583;1.89913758;2.02079216;11621743.54;92772231.89432384;"2020-11-13T23:59:59.999Z"
"2020-11-12T00:00:00.000Z";"2020-11-12T23:59:59.999Z";"2020-11-12T07:01:04.000Z";"2020-11-12T18:01:04.000Z";"2781";2.0021245;2.05029785;1.83172821;1.89913759;11506047.77;87162760.83472751;"2020-11-12T23:59:59.999Z"
"2020-11-11T00:00:00.000Z";"2020-11-11T23:59:59.999Z";"2020-11-11T03:35:04.000Z";"2020-11-11T20:36:04.000Z";"2781";2.24798704;2.28414065;1.97416514;2.0021245;13877948.93;91879509.07207444;"2020-11-11T23:59:59.999Z"
"2020-11-10T00:00:00.000Z";"2020-11-10T23:59:59.999Z";"2020-11-10T22:56:04.000Z";"2020-11-10T00:31:04.000Z";"2781";2.02865214;2.30798752;2.01232067;2.247987;16170833.13;103163301.09022862;"2020-11-10T23:59:59.999Z"
"2020-11-09T00:00:00.000Z";"2020-11-09T23:59:59.999Z";"2020-11-09T00:48:04.000Z";"2020-11-09T16:16:09.000Z";"2781";2.15659813;2.18931332;1.95875292;2.02865216;18210625.97;93091959.13931833;"2020-11-09T23:59:59.999Z"
"2020-11-08T00:00:00.000Z";"2020-11-08T23:59:59.999Z";"2020-11-08T18:07:04.000Z";"2020-11-08T09:32:04.000Z";"2781";2.03196386;2.26477908;1.97440202;2.15659813;25931043.04;98950578.49222584;"2020-11-08T23:59:59.999Z"
"2020-11-07T00:00:00.000Z";"2020-11-07T23:59:59.999Z";"2020-11-07T13:25:05.000Z";"2020-11-07T19:40:06.000Z";"2781";1.91374;2.48136883;1.8448312;2.03196386;51426099.68;93232781.91859989;"2020-11-07T23:59:59.999Z"
"2020-11-06T00:00:00.000Z";"2020-11-06T23:59:59.999Z";"2020-11-06T23:40:06.000Z";"2020-11-06T00:10:04.000Z";"2781";1.40521805;1.94070665;1.4000105;1.91374;22547497.13;87809005.86384876;"2020-11-06T23:59:59.999Z"
"2020-11-05T00:00:00.000Z";"2020-11-05T23:59:59.999Z";"2020-11-05T15:19:04.000Z";"2020-11-05T13:34:04.000Z";"2781";1.39225494;1.48617047;1.30382463;1.40521805;8924131.52;64476759.51742544;"2020-11-05T23:59:59.999Z"
"2020-11-04T00:00:00.000Z";"2020-11-04T23:59:59.999Z";"2020-11-04T00:24:04.000Z";"2020-11-04T16:06:04.000Z";"2781";1.41223396;1.41289802;1.28186754;1.39225494;11406316.03;63882412.77078965;"2020-11-04T23:59:59.999Z"
"2020-11-03T00:00:00.000Z";"2020-11-03T23:59:59.999Z";"2020-11-03T01:19:04.000Z";"2020-11-03T23:58:04.000Z";"2781";1.47407225;1.48050074;1.41218556;1.41223396;6536977.28;64772687.2743289;"2020-11-03T23:59:59.999Z"
"2020-11-02T00:00:00.000Z";"2020-11-02T23:59:59.999Z";"2020-11-02T01:10:04.000Z";"2020-11-02T18:13:04.000Z";"2781";1.5998403;1.63017961;1.46769542;1.47407225;6366346.26;67496510.0918503;"2020-11-02T23:59:59.999Z"
"2020-11-01T00:00:00.000Z";"2020-11-01T23:59:59.999Z";"2020-11-01T21:19:04.000Z";"2020-11-01T09:59:04.000Z";"2781";1.54069959;1.63790251;1.5135429;1.5998403;6877556.68;73254104.4517357;"2020-11-01T23:59:59.999Z"
"2020-10-31T00:00:00.000Z";"2020-10-31T23:59:59.999Z";"2020-10-31T21:43:04.000Z";"2020-10-31T00:31:04.000Z";"2781";1.44133589;1.54932692;1.4298941;1.54069959;6449388.39;70546511.16326353;"2020-10-31T23:59:59.999Z"
"2020-10-30T00:00:00.000Z";"2020-10-30T23:59:59.999Z";"2020-10-30T19:14:04.000Z";"2020-10-30T07:23:04.000Z";"2781";1.42893639;1.46731855;1.34221311;1.44133589;8528335.71;65997124.65947093;"2020-10-30T23:59:59.999Z"
"2020-10-29T00:00:00.000Z";"2020-10-29T23:59:59.999Z";"2020-10-29T04:20:04.000Z";"2020-10-29T23:11:04.000Z";"2781";1.49005346;1.56689179;1.41242636;1.42893639;8024137.8;65429707.3741233;"2020-10-29T23:59:59.999Z"
"2020-10-28T00:00:00.000Z";"2020-10-28T23:59:59.999Z";"2020-10-28T00:54:04.000Z";"2020-10-28T22:41:08.000Z";"2781";1.71023239;1.71902702;1.39457221;1.49005343;17089719.32;68228554.8641858;"2020-10-28T23:59:59.999Z"
"2020-10-27T00:00:00.000Z";"2020-10-27T23:59:59.999Z";"2020-10-27T15:28:04.000Z";"2020-10-27T08:16:04.000Z";"2781";1.68546624;1.74540288;1.60528662;1.71023239;14384427.43;78274491.4004513;"2020-10-27T23:59:59.999Z"
"2020-10-26T00:00:00.000Z";"2020-10-26T23:59:59.999Z";"2020-10-26T13:38:04.000Z";"2020-10-26T17:50:05.000Z";"2781";1.78745942;1.86298989;1.62936547;1.68546625;13396735.95;76302194.43703932;"2020-10-26T23:59:59.999Z"
"2020-10-25T00:00:00.000Z";"2020-10-25T23:59:59.999Z";"2020-10-25T04:48:04.000Z";"2020-10-25T22:35:05.000Z";"2781";1.91182801;1.92294152;1.76864379;1.78745942;9092333.67;80026191.61112621;"2020-10-25T23:59:59.999Z"
"2020-10-24T00:00:00.000Z";"2020-10-24T23:59:59.999Z";"2020-10-24T00:04:04.000Z";"2020-10-24T22:02:04.000Z";"2781";1.96003515;1.96165021;1.88234354;1.91182801;7581827.29;85116777.84839806;"2020-10-24T23:59:59.999Z"
"2020-10-23T00:00:00.000Z";"2020-10-23T23:59:59.999Z";"2020-10-23T13:50:04.000Z";"2020-10-23T16:23:04.000Z";"2781";1.95706771;1.98477147;1.8533095;1.96003515;11497444.71;87263476.2003648;"2020-10-23T23:59:59.999Z"
"2020-10-22T00:00:00.000Z";"2020-10-22T23:59:59.999Z";"2020-10-22T15:20:26.000Z";"2020-10-22T00:04:26.000Z";"2781";1.89037216;2.08243359;1.88981692;1.95565252;11445662.79;86579897.07269996;"2020-10-22T23:59:59.999Z"
"2020-10-21T00:00:00.000Z";"2020-10-21T23:59:59.999Z";"2020-10-21T15:16:26.000Z";"2020-10-21T21:41:26.000Z";"2781";1.88861172;2.06620621;1.86123476;1.89037825;19275509.45;82745351.05974524;"2020-10-21T23:59:59.999Z"
"2020-10-20T00:00:00.000Z";"2020-10-20T23:59:59.999Z";"2020-10-20T02:27:26.000Z";"2020-10-20T12:05:30.000Z";"2781";2.05810177;2.09786117;1.85415368;1.88867176;13129043.07;82671092.68542057;"2020-10-20T23:59:59.999Z"
"2020-10-19T00:00:00.000Z";"2020-10-19T23:59:59.999Z";"2020-10-19T00:01:40.000Z";"2020-10-19T23:26:25.000Z";"2781";2.21337207;2.21351195;2.05321062;2.05807954;8248860.3;89572373.35173108;"2020-10-19T23:59:59.999Z"
"2020-10-18T00:00:00.000Z";"2020-10-18T23:59:59.999Z";"2020-10-18T18:22:46.000Z";"2020-10-18T22:41:32.000Z";"2781";2.20274967;2.24884625;2.17832695;2.21426738;6294162.17;96370525.3833067;"2020-10-18T23:59:59.999Z"
"2020-10-17T00:00:00.000Z";"2020-10-17T23:59:59.999Z";"2020-10-17T05:19:26.000Z";"2020-10-17T00:07:26.000Z";"2781";2.14563569;2.23830479;2.13240858;2.20184324;6612611.78;95830287.75166795;"2020-10-17T23:59:59.999Z"
"2020-10-16T00:00:00.000Z";"2020-10-16T23:59:59.999Z";"2020-10-16T00:02:26.000Z";"2020-10-16T04:30:42.000Z";"2781";2.26520031;2.2656708;2.12792144;2.1493861;13637728.05;93547686.544544;"2020-10-16T23:59:59.999Z"
"2020-10-15T00:00:00.000Z";"2020-10-15T23:59:59.999Z";"2020-10-15T07:39:26.000Z";"2020-10-15T09:46:26.000Z";"2781";2.31480004;2.33579578;2.20341796;2.26643616;8332482.59;98642537.62742521;"2020-10-15T23:59:59.999Z"
"2020-10-14T00:00:00.000Z";"2020-10-14T23:59:59.999Z";"2020-10-14T00:30:27.000Z";"2020-10-14T17:15:39.000Z";"2781";2.40819629;2.4366138;2.24625651;2.31463525;9436238.76;100565804.44055878;"2020-10-14T23:59:59.999Z"
"2020-10-13T00:00:00.000Z";"2020-10-13T23:59:59.999Z";"2020-10-13T00:00:27.000Z";"2020-10-13T18:10:27.000Z";"2781";2.58489141;2.58489141;2.34817094;2.40491019;11415736.61;104488549.19119287;"2020-10-13T23:59:59.999Z"
"2020-10-12T00:00:00.000Z";"2020-10-12T23:59:59.999Z";"2020-10-12T21:41:26.000Z";"2020-10-12T00:45:29.000Z";"2781";2.42611451;2.69863904;2.41586194;2.58707246;12289968.79;109780567.40641767;"2020-10-12T23:59:59.999Z"
"2020-10-11T00:00:00.000Z";"2020-10-11T23:59:59.999Z";"2020-10-11T12:09:26.000Z";"2020-10-11T03:46:26.000Z";"2781";2.40736736;2.45756612;2.34492143;2.42657824;7170646.66;102970675.76628862;"2020-10-11T23:59:59.999Z"
"2020-10-10T00:00:00.000Z";"2020-10-10T23:59:59.999Z";"2020-10-10T03:16:37.000Z";"2020-10-10T23:55:27.000Z";"2781";2.53693313;2.59409546;2.40317166;2.40608988;8842883.98;102101819.79891624;"2020-10-10T23:59:59.999Z"
"2020-10-09T00:00:00.000Z";"2020-10-09T23:59:59.999Z";"2020-10-09T12:45:42.000Z";"2020-10-09T00:41:37.000Z";"2781";2.36774234;2.62526821;2.31709043;2.53985887;12002959.24;107778851.91582133;"2020-10-09T23:59:59.999Z"
"2020-10-08T00:00:00.000Z";"2020-10-08T23:59:59.999Z";"2020-10-08T16:06:26.000Z";"2020-10-08T07:37:37.000Z";"2781";2.29998163;2.43061025;2.02852581;2.36522028;14931921.7;100368606.7828738;"2020-10-08T23:59:59.999Z"
"2020-10-07T00:00:00.000Z";"2020-10-07T23:59:59.999Z";"2020-10-07T18:32:30.000Z";"2020-10-07T01:44:29.000Z";"2781";2.17580888;2.39193728;2.09576005;2.29179581;11759752.04;96678235.2477901;"2020-10-07T23:59:59.999Z"
"2020-10-06T00:00:00.000Z";"2020-10-06T23:59:59.999Z";"2020-10-06T00:00:27.000Z";"2020-10-06T23:19:26.000Z";"2781";2.65519989;2.65519989;2.14769193;2.17625031;9739070.72;90716350.09490736;"2020-10-06T23:59:59.999Z"
"2020-10-05T00:00:00.000Z";"2020-10-05T23:59:59.999Z";"2020-10-05T22:30:28.000Z";"2020-10-05T07:31:26.000Z";"2781";2.5191348;2.66262353;2.46732033;2.65764391;8105684.03;110119117.58235022;"2020-10-05T23:59:59.999Z"
"2020-10-04T00:00:00.000Z";"2020-10-04T23:59:59.999Z";"2020-10-04T08:23:29.000Z";"2020-10-04T17:00:45.000Z";"2781";2.54301234;2.58803611;2.42888892;2.51599459;7075729.48;104250459.1504476;"2020-10-04T23:59:59.999Z"
"2020-10-03T00:00:00.000Z";"2020-10-03T23:59:59.999Z";"2020-10-03T12:10:28.000Z";"2020-10-03T23:57:26.000Z";"2781";2.62733511;2.66949457;2.5473028;2.5473028;6155890.58;104274635.61227962;"2020-10-03T23:59:59.999Z"
"2020-10-02T00:00:00.000Z";"2020-10-02T23:59:59.999Z";"2020-10-02T01:21:30.000Z";"2020-10-02T13:30:38.000Z";"2781";2.86419729;2.87663497;2.45779116;2.62608296;15856538.99;107500110.50109477;"2020-10-02T23:59:59.999Z"
"2020-10-01T00:00:00.000Z";"2020-10-01T23:59:59.999Z";"2020-10-01T10:01:33.000Z";"2020-10-01T18:06:45.000Z";"2781";2.89816187;2.98583389;2.65739801;2.86102773;10825966.26;116403066.95333205;"2020-10-01T23:59:59.999Z"
"2020-09-30T00:00:00.000Z";"2020-09-30T23:59:59.999Z";"2020-09-30T05:36:26.000Z";"2020-09-30T19:30:29.000Z";"2781";2.94907405;2.97934849;2.83566951;2.89787636;7767702.11;117178459.57132548;"2020-09-30T23:59:59.999Z"
"2020-09-29T00:00:00.000Z";"2020-09-29T23:59:59.999Z";"2020-09-29T14:30:29.000Z";"2020-09-29T20:04:25.000Z";"2781";2.95836068;3.01009535;2.9017903;2.94643322;8821253.15;117872307.03014542;"2020-09-29T23:59:59.999Z"
"2020-09-28T00:00:00.000Z";"2020-09-28T23:59:59.999Z";"2020-09-28T02:37:27.000Z";"2020-09-28T23:46:51.000Z";"2781";3.15270485;3.20419115;2.93595445;2.95667817;10950200.85;116996606.06382905;"2020-09-28T23:59:59.999Z"
"2020-09-27T00:00:00.000Z";"2020-09-27T23:59:59.999Z";"2020-09-27T23:01:26.000Z";"2020-09-27T08:36:26.000Z";"2781";3.13383751;3.17349913;3.01055105;3.15294678;9734367.88;123455190.65342163;"2020-09-27T23:59:59.999Z"
"2020-09-26T00:00:00.000Z";"2020-09-26T23:59:59.999Z";"2020-09-26T00:16:25.000Z";"2020-09-26T19:20:27.000Z";"2781";3.18803034;3.20390555;3.04126653;3.13470267;11018474.88;121440587.25937828;"2020-09-26T23:59:59.999Z"
